Country_Region,Last_Update,Confirmed,Deaths
US,2022-12-06 04:21:03,6071,85
US,2022-12-06 04:21:03,7409,97
US,2022-12-06 04:21:03,16497,191
US,2022-12-06 04:21:03,347535,1813
US,2022-12-06 04:21:03,4526,42
US,2022-12-06 04:21:03,8538,140
US,2022-12-06 04:21:03,29855,365
US,2022-12-06 04:21:03,31090,350
US,2022-12-06 04:21:03,61167,449
US,2022-12-06 04:21:03,5503,92
US,2022-12-06 04:21:03,62496,418
US,2022-12-06 04:21:03,36870,151
US,2022-12-06 04:21:03,3283,36
US,2022-12-06 04:21:03,10085,134
US,2022-12-06 04:21:03,17907,148
US,2022-12-06 04:21:03,3322,26
US,2022-12-06 04:21:03,11622,115
US,2022-12-06 04:21:03,63849,280
US,2022-12-06 04:21:03,4728,69
US,2022-12-06 04:21:03,41916,487
US,2022-12-06 04:21:03,15530,208
US,2022-12-06 04:21:03,49362,580
US,2022-12-06 04:21:03,26129,317
US,2022-12-06 04:21:03,48942,622
US,2022-12-06 04:21:03,20524,422
US,2022-12-06 04:21:03,22308,205
US,2022-12-06 04:21:03,12044,147
US,2022-12-06 04:21:03,22821,284
US,2022-12-06 04:21:03,14240,198
US,2022-12-06 04:21:03,26491,400
US,2022-12-06 04:21:03,4641,53
US,2022-12-06 04:21:03,7851,86
US,2022-12-06 04:21:03,1165,9
US,2022-12-06 04:21:03,0,0
US,2022-12-06 04:21:03,74932,519
US,2022-12-06 04:21:03,14807,131
US,2022-12-06 04:21:03,373700,1273
US,2022-12-06 04:21:03,5418,51
US,2022-12-06 04:21:03,3668,53
US,2022-12-06 04:21:03,14320,78
US,2022-12-06 04:21:03,39137,441
US,2022-12-06 04:21:03,21485,293
US,2022-12-06 04:21:03,26156,349
US,2022-12-06 04:21:03,14081,137
US,2022-12-06 04:21:03,6177,68
US,2022-12-06 04:21:03,669,10
US,2022-12-06 04:21:03,3496,47
US,2022-12-06 04:21:03,2230,23
US,2022-12-06 04:21:03,167,1
US,2022-12-06 04:21:03,1814,26
US,2022-12-06 04:21:03,919,9
US,2022-12-06 04:21:03,476,3
US,2022-12-06 04:21:03,40028,303
US,2022-12-06 04:21:03,69076,333
US,2022-12-06 04:21:03,946,7
US,2022-12-06 04:21:03,1713,39
US,2022-12-06 04:21:03,563,4
US,2022-12-06 04:21:03,1174,8
US,2022-12-06 04:21:03,865,6
US,2022-12-06 04:21:03,834,18
US,2022-12-06 04:21:03,1118,23
US,2022-12-06 04:21:03,503,4
US,2022-12-06 04:21:03,25982,125
US,2022-12-06 04:21:03,538,11
US,2022-12-06 04:21:03,666,2
US,2022-12-06 04:21:03,944,8
US,2022-12-06 04:21:03,584,13
US,2022-12-06 04:21:03,1137,20
US,2022-12-06 04:21:03,543,12
US,2022-12-06 04:21:03,1541,31
US,2022-12-06 04:21:03,842,9
US,2022-12-06 04:21:03,3594,25
US,2022-12-06 04:21:03,3092,49
US,2022-12-06 04:21:03,2917,24
US,2022-12-06 04:21:03,12905,142
US,2022-12-06 04:21:03,3758,37
US,2022-12-06 04:21:03,886,18
US,2022-12-06 04:21:03,365,5
US,2022-12-06 04:21:03,2299,16
US,2022-12-06 04:21:03,1209,32
US,2022-12-06 04:21:03,4163,57
US,2022-12-06 04:21:03,1826,28
US,2022-12-06 04:21:03,640,15
US,2022-12-06 04:21:03,4630,23
US,2022-12-06 04:21:03,7497,43
US,2022-12-06 04:21:03,1241,9
US,2022-12-06 04:21:03,327,7
US,2022-12-06 04:21:03,1593,19
US,2022-12-06 04:21:03,71,0
US,2022-12-06 04:21:03,13428,86
US,2022-12-06 04:21:03,423,2
US,2022-12-06 04:21:03,8030,97
US,2022-12-06 04:21:03,728,12
US,2022-12-06 04:21:03,2404,26
US,2022-12-06 04:21:03,0,0
US,2022-12-06 04:21:03,3947,34
US,2022-12-06 04:21:03,23370,251
US,2022-12-06 04:21:03,1173,12
US,2022-12-06 04:21:03,11891,68
US,2022-12-06 04:21:03,13227,41
US,2022-12-06 04:21:03,8503,158
US,2022-12-06 04:21:03,32077,498
US,2022-12-06 04:21:03,14366,233
US,2022-12-06 04:21:03,24734,457
US,2022-12-06 04:21:03,18974,155
US,2022-12-06 04:21:03,13511,193
US,2022-12-06 04:21:03,18431,325
US,2022-12-06 04:21:03,13447,193
US,2022-12-06 04:21:03,111393,1219
US,2022-12-06 04:21:03,6129,132
US,2022-12-06 04:21:03,10362,157
US,2022-12-06 04:21:03,41643,609
US,2022-12-06 04:21:03,62578,602
US,2022-12-06 04:21:03,12231,178
US,2022-12-06 04:21:03,28701,503
US,2022-12-06 04:21:03,9707,167
US,2022-12-06 04:21:03,13616,223
US,2022-12-06 04:21:03,332296,4027
US,2022-12-06 04:21:03,14490,246
US,2022-12-06 04:21:03,11926,172
US,2022-12-06 04:21:03,53777,289
US,2022-12-06 04:21:03,23708,282
US,2022-12-06 04:21:03,45602,453
US,2022-12-06 04:21:03,9016,132
US,2022-12-06 04:21:03,351156,2759
US,2022-12-06 04:21:03,12023,184
US,2022-12-06 04:21:03,9854,135
US,2022-12-06 04:21:03,19434,288
US,2022-12-06 04:21:03,46035,535
US,2022-12-06 04:21:03,13122,163
US,2022-12-06 04:21:03,227654,2178
US,2022-12-06 04:21:03,20231,290
US,2022-12-06 04:21:03,8381,166
US,2022-12-06 04:21:03,3994,81
US,2022-12-06 04:21:03,7524,113
US,2022-12-06 04:21:03,12836,187
US,2022-12-06 04:21:03,8306,130
US,2022-12-06 04:21:03,5678,190
US,2022-12-06 04:21:03,17310,231
US,2022-12-06 04:21:03,11233,147
US,2022-12-06 04:21:03,18068,338
US,2022-12-06 04:21:03,16054,245
US,2022-12-06 04:21:03,58965,787
US,2022-12-06 04:21:03,22797,283
US,2022-12-06 04:21:03,50487,503
US,2022-12-06 04:21:03,12265,178
US,2022-12-06 04:21:03,84608,1034
US,2022-12-06 04:21:03,120945,1486
US,2022-12-06 04:21:03,11171,144
US,2022-12-06 04:21:03,64469,1157
US,2022-12-06 04:21:03,23455,284
US,2022-12-06 04:21:03,48426,531
US,2022-12-06 04:21:03,5992,100
US,2022-12-06 04:21:03,10955,146
US,2022-12-06 04:21:03,30415,498
US,2022-12-06 04:21:03,4048,82
US,2022-12-06 04:21:03,153889,2151
US,2022-12-06 04:21:03,3987,62
US,2022-12-06 04:21:03,9099,111
US,2022-12-06 04:21:03,30338,314
US,2022-12-06 04:21:03,3801,61
US,2022-12-06 04:21:03,10300,150
US,2022-12-06 04:21:03,5361,75
US,2022-12-06 04:21:03,9982,133
US,2022-12-06 04:21:03,20483,237
US,2022-12-06 04:21:03,9506,133
US,2022-12-06 04:21:03,42097,476
US,2022-12-06 04:21:03,11103,204
US,2022-12-06 04:21:03,9445,163
US,2022-12-06 04:21:03,37878,535
US,2022-12-06 04:21:03,23782,319
US,2022-12-06 04:21:03,16659,255
US,2022-12-06 04:21:03,26210,273
US,2022-12-06 04:21:03,15041,240
US,2022-12-06 04:21:03,12908,199
US,2022-12-06 04:21:03,94268,1796
US,2022-12-06 04:21:03,136549,1813
US,2022-12-06 04:21:03,50582,995
US,2022-12-06 04:21:03,24325,526
US,2022-12-06 04:21:03,0,5
US,2022-12-06 04:21:03,19097,111
US,2022-12-06 04:21:03,7831,158
US,2022-12-06 04:21:03,3534,59
US,2022-12-06 04:21:03,69498,633
US,2022-12-06 04:21:03,14823,240
US,2022-12-06 04:21:03,27533,465
US,2022-12-06 04:21:03,11328,170
US,2022-12-06 04:21:03,37170,387
US,2022-12-06 04:21:03,6334,108
US,2022-12-06 04:21:03,9421,78
US,2022-12-06 04:21:03,1835,18
US,2022-12-06 04:21:03,4410,56
US,2022-12-06 04:21:03,1135,11
US,2022-12-06 04:21:03,6878,108
US,2022-12-06 04:21:03,2803,50
US,2022-12-06 04:21:03,16219,143
US,2022-12-06 04:21:03,9578,187
US,2022-12-06 04:21:03,46400,418
US,2022-12-06 04:21:03,17676,251
US,2022-12-06 04:21:03,16709,165
US,2022-12-06 04:21:03,4831,69
US,2022-12-06 04:21:03,672,9
US,2022-12-06 04:21:03,95433,875
US,2022-12-06 04:21:03,1977,25
US,2022-12-06 04:21:03,37572,421
US,2022-12-06 04:21:03,1595,36
US,2022-12-06 04:21:03,5681,62
US,2022-12-06 04:21:03,21508,354
US,2022-12-06 04:21:03,9212,175
US,2022-12-06 04:21:03,13079,218
US,2022-12-06 04:21:03,1192,35
US,2022-12-06 04:21:03,977,11
US,2022-12-06 04:21:03,17414,310
US,2022-12-06 04:21:03,8094,154
US,2022-12-06 04:21:03,16142,259
US,2022-12-06 04:21:03,1233,17
US,2022-12-06 04:21:03,1498,43
US,2022-12-06 04:21:03,781,12
US,2022-12-06 04:21:03,817,12
US,2022-12-06 04:21:03,3231,42
US,2022-12-06 04:21:03,2971,64
US,2022-12-06 04:21:03,7842,111
US,2022-12-06 04:21:03,1491,28
US,2022-12-06 04:21:03,3657,57
US,2022-12-06 04:21:03,14523,228
US,2022-12-06 04:21:03,4684,71
US,2022-12-06 04:21:03,2250,56
US,2022-12-06 04:21:03,2597,38
US,2022-12-06 04:21:03,14799,115
US,2022-12-06 04:21:03,9332,147
US,2022-12-06 04:21:03,12892,173
US,2022-12-06 04:21:03,3691,45
US,2022-12-06 04:21:03,2832,42
US,2022-12-06 04:21:03,5328,48
US,2022-12-06 04:21:03,12393,172
US,2022-12-06 04:21:03,13677,142
US,2022-12-06 04:21:03,9255,173
US,2022-12-06 04:21:03,5551,129
US,2022-12-06 04:21:03,4954,84
US,2022-12-06 04:21:03,23339,371
US,2022-12-06 04:21:03,3488,46
US,2022-12-06 04:21:03,3125,45
US,2022-12-06 04:21:03,4057,65
US,2022-12-06 04:21:03,234825,2637
US,2022-12-06 04:21:03,11251,207
US,2022-12-06 04:21:03,13004,180
US,2022-12-06 04:21:03,11057,132
US,2022-12-06 04:21:03,0,0
US,2022-12-06 04:21:03,4809,87
US,2022-12-06 04:21:03,22056,190
US,2022-12-06 04:21:03,13212,229
US,2022-12-06 04:21:03,15391,166
US,2022-12-06 04:21:03,25173,300
US,2022-12-06 04:21:03,3104,47
US,2022-12-06 04:21:03,1039,16
US,2022-12-06 04:21:03,30110,405
US,2022-12-06 04:21:03,7341,141
US,2022-12-06 04:21:03,12446,114
US,2022-12-06 04:21:03,12750,214
US,2022-12-06 04:21:03,6609,58
US,2022-12-06 04:21:03,1729,37
US,2022-12-06 04:21:03,202760,2337
US,2022-12-06 04:21:03,110,1944
US,2022-12-06 04:21:03,25873,293
US,2022-12-06 04:21:03,14899,275
US,2022-12-06 04:21:03,3108,59
US,2022-12-06 04:21:03,2612,44
US,2022-12-06 04:21:03,5998,85
US,2022-12-06 04:21:03,3737,63
US,2022-12-06 04:21:03,21130,88
US,2022-12-06 04:21:03,81017,765
US,2022-12-06 04:21:03,6032,61
US,2022-12-06 04:21:03,9849,114
US,2022-12-06 04:21:03,14227,180
US,2022-12-06 04:21:03,7652,94
US,2022-12-06 04:21:03,4434,67
US,2022-12-06 04:21:03,59805,371
US,2022-12-06 04:21:03,25137,441
US,2022-12-06 04:21:03,312,6
US,2022-12-06 04:21:03,2193,26
US,2022-12-06 04:21:03,1920,41
US,2022-12-06 04:21:03,4496,48
US,2022-12-06 04:21:03,52518,605
US,2022-12-06 04:21:03,8734,102
US,2022-12-06 04:21:03,20116,386
US,2022-12-06 04:21:03,17311,251
US,2022-12-06 04:21:03,1637,32
US,2022-12-06 04:21:03,75601,667
US,2022-12-06 04:21:03,8857,108
US,2022-12-06 04:21:03,31994,313
US,2022-12-06 04:21:03,9363,124
US,2022-12-06 04:21:03,84801,803
US,2022-12-06 04:21:03,3300,37
US,2022-12-06 04:21:03,164419,1412
US,2022-12-06 04:21:03,19625,158
US,2022-12-06 04:21:03,381,6
US,2022-12-06 04:21:03,4822,75
US,2022-12-06 04:21:03,25648,248
US,2022-12-06 04:21:03,2,0
US,2022-12-06 04:21:03,5708,94
US,2022-12-06 04:21:03,1536,23
US,2022-12-06 04:21:03,6509,73
US,2022-12-06 04:21:03,117699,733
US,2022-12-06 04:21:03,277,3
US,2022-12-06 04:21:03,21833,246
US,2022-12-06 04:21:03,29859,402
US,2022-12-06 04:21:03,326917,3652
US,2022-12-06 04:21:03,17687,376
US,2022-12-06 04:21:03,47343,797
US,2022-12-06 04:21:03,12430,284
US,2022-12-06 04:21:03,120808,1705
US,2022-12-06 04:21:03,33984,666
US,2022-12-06 04:21:03,19623,225
US,2022-12-06 04:21:03,148300,2069
US,2022-12-06 04:21:03,53064,811
US,2022-12-06 04:21:03,41567,790
US,2022-12-06 04:21:03,981,22
US,2022-12-06 04:21:03,19090,322
US,2022-12-06 04:21:03,42369,379
US,2022-12-06 04:21:03,112349,1275
US,2022-12-06 04:21:03,9577,216
US,2022-12-06 04:21:03,23154,382
US,2022-12-06 04:21:03,10702,137
US,2022-12-06 04:21:03,18549,270
US,2022-12-06 04:21:03,23839,352
US,2022-12-06 04:21:03,60382,948
US,2022-12-06 04:21:03,69342,1037
US,2022-12-06 04:21:03,134720,1990
US,2022-12-06 04:21:03,8290,115
US,2022-12-06 04:21:03,69187,861
US,2022-12-06 04:21:03,37667,733
US,2022-12-06 04:21:03,2484,35
US,2022-12-06 04:21:03,48701,765
US,2022-12-06 04:21:03,4860,69
US,2022-12-06 04:21:03,10277,115
US,2022-12-06 04:21:03,13317,269
US,2022-12-06 04:21:03,21047,384
US,2022-12-06 04:21:03,10673,257
US,2022-12-06 04:21:03,5551,189
US,2022-12-06 04:21:03,55479,859
US,2022-12-06 04:21:03,142001,2013
US,2022-12-06 04:21:03,22279,446
US,2022-12-06 04:21:03,42999,549
US,2022-12-06 04:21:03,106019,1321
US,2022-12-06 04:21:03,89766,1522
US,2022-12-06 04:21:03,33569,576
US,2022-12-06 04:21:03,9516,164
US,2022-12-06 04:21:03,27276,531
US,2022-12-06 04:21:03,14461,299
US,2022-12-06 04:21:03,45515,569
US,2022-12-06 04:21:03,189881,2527
US,2022-12-06 04:21:03,5635,96
US,2022-12-06 04:21:03,95104,1186
US,2022-12-06 04:21:03,27219,570
US,2022-12-06 04:21:03,10046,194
US,2022-12-06 04:21:03,375564,5384
US,2022-12-06 04:21:03,12610,108
US,2022-12-06 04:21:03,3752,99
US,2022-12-06 04:21:03,40481,734
US,2022-12-06 04:21:03,9334,166
US,2022-12-06 04:21:03,21618,430
US,2022-12-06 04:21:03,1320,38
US,2022-12-06 04:21:03,9649,123
US,2022-12-06 04:21:03,9850,212
US,2022-12-06 04:21:03,0,0
US,2022-12-06 04:21:03,13149,159
US,2022-12-06 04:21:03,13335,262
US,2022-12-06 04:21:03,9224,229
US,2022-12-06 04:21:03,61659,698
US,2022-12-06 04:21:03,12589,194
US,2022-12-06 04:21:03,95466,1500
US,2022-12-06 04:21:03,6218,118
US,2022-12-06 04:21:03,140370,1612
US,2022-12-06 04:21:03,6174,0
US,2022-12-06 04:21:03,11948,0
US,2022-12-06 04:21:03,15140,0
US,2022-12-06 04:21:03,7710,0
US,2022-12-06 04:21:03,7744,0
US,2022-12-06 04:21:03,7613,0
US,2022-12-06 04:21:03,27262,0
US,2022-12-06 04:21:03,5204,0
US,2022-12-06 04:21:03,7068,0
US,2022-12-06 04:21:03,8732,0
US,2022-12-06 04:21:03,61784,0
US,2022-12-06 04:21:03,12767,0
US,2022-12-06 04:21:03,41323,0
US,2022-12-06 04:21:03,10472,0
US,2022-12-06 04:21:03,12070,0
US,2022-12-06 04:21:03,47824,0
US,2022-12-06 04:21:03,6846,0
US,2022-12-06 04:21:03,13443,0
US,2022-12-06 04:21:03,2989,0
US,2022-12-06 04:21:03,4919,0
US,2022-12-06 04:21:03,13173,0
US,2022-12-06 04:21:03,10786,0
US,2022-12-06 04:21:03,5587,0
US,2022-12-06 04:21:03,11361,0
US,2022-12-06 04:21:03,496,0
US,2022-12-06 04:21:03,11554,0
US,2022-12-06 04:21:03,8899,0
US,2022-12-06 04:21:03,4383,0
US,2022-12-06 04:21:03,3602,0
US,2022-12-06 04:21:03,11159,0
US,2022-12-06 04:21:03,5398,0
US,2022-12-06 04:21:03,28309,0
US,2022-12-06 04:21:03,13834,0
US,2022-12-06 04:21:03,11090,0
US,2022-12-06 04:21:03,4614,0
US,2022-12-06 04:21:03,16005,0
US,2022-12-06 04:21:03,13331,0
US,2022-12-06 04:21:03,5193,0
US,2022-12-06 04:21:03,13612,0
US,2022-12-06 04:21:03,11945,0
US,2022-12-06 04:21:03,6314,0
US,2022-12-06 04:21:03,9971,0
US,2022-12-06 04:21:03,2647,0
US,2022-12-06 04:21:03,11207,0
US,2022-12-06 04:21:03,5420,0
US,2022-12-06 04:21:03,4849,0
US,2022-12-06 04:21:03,11632,0
US,2022-12-06 04:21:03,1453,0
US,2022-12-06 04:21:03,3026,0
US,2022-12-06 04:21:03,20522,0
US,2022-12-06 04:21:03,12341,0
US,2022-12-06 04:21:03,8646,0
US,2022-12-06 04:21:03,6817,0
US,2022-12-06 04:21:03,9034,0
US,2022-12-06 04:21:03,6116,0
US,2021-10-10 23:21:42,434,0
US,2022-12-06 04:21:03,5178,0
US,2022-12-06 04:21:03,5438,0
US,2022-12-06 04:21:03,38788,0
US,2022-12-06 04:21:03,8375,0
US,2022-12-06 04:21:03,4057,0
US,2022-12-06 04:21:03,13337,0
US,2022-12-06 04:21:03,5931,0
US,2022-12-06 04:21:03,7760,0
US,2022-12-06 04:21:03,8513,0
US,2022-12-06 04:21:03,95166,0
US,2022-12-06 04:21:03,11085,0
US,2022-12-06 04:21:03,12720,0
US,2022-12-06 04:21:03,6152,0
US,2022-12-06 04:21:03,20491,0
US,2022-12-06 04:21:03,22827,0
US,2022-12-06 04:21:03,18035,0
US,2022-12-06 04:21:03,25401,5391
US,2022-12-06 04:21:03,7681,0
US,2022-12-06 04:21:03,11260,0
US,2022-12-06 04:21:03,18843,0
US,2022-12-06 04:21:03,1703,0
US,2022-12-06 04:21:03,7085,0
US,2022-12-06 04:21:03,9478,0
US,2022-12-06 04:21:03,10397,0
US,2022-12-06 04:21:03,0,0
US,2022-12-06 04:21:03,16964,192
US,2022-12-06 04:21:03,60947,539
US,2022-12-06 04:21:03,25183,102
US,2022-12-06 04:21:03,264579,2650
US,2022-12-06 04:21:03,29320,2
US,2022-12-06 04:21:03,40979,261
US,2022-12-06 04:21:03,7423,71
US,2022-12-06 04:21:03,49209,447
US,2022-12-06 04:21:03,2360,24
US,2022-12-06 04:21:03,66450,1060
US,2022-12-06 04:21:03,4106,76
US,2022-12-06 04:21:03,6526,105
US,2022-12-06 04:21:03,51273,401
US,2022-12-06 04:21:03,63163,465
US,2022-12-06 04:21:03,3396,61
US,2022-12-06 04:21:03,132712,994
US,2022-12-06 04:21:03,17403,328
US,2022-12-06 04:21:03,11890,157
US,2022-12-06 04:21:03,14123,206
US,2022-12-06 04:21:03,10312,166
US,2022-12-06 04:21:03,10726,226
US,2022-12-06 04:21:03,21343,334
US,2022-12-06 04:21:03,11063,149
US,2022-12-06 04:21:03,66950,537
US,2022-12-06 04:21:03,7916,73
US,2022-12-06 04:21:03,7151,112
US,2022-12-06 04:21:03,48372,671
US,2022-12-06 04:21:03,18727,237
US,2022-12-06 04:21:03,197554,2081
US,2022-12-06 04:21:03,25536,320
US,2022-12-06 04:21:03,5734,86
US,2022-12-06 04:21:03,115615,1239
US,2022-12-06 04:21:03,6887,96
US,2022-12-06 04:21:03,25967,272
US,2022-12-06 04:21:03,29865,292
US,2022-12-06 04:21:03,21871,308
US,2022-12-06 04:21:03,4829,98
US,2022-12-06 04:21:03,116346,925
US,2022-12-06 04:21:03,10130,168
US,2022-12-06 04:21:03,9395,113
US,2022-12-06 04:21:03,2616,41
US,2022-12-06 04:21:03,15541,209
US,2022-12-06 04:21:03,27887,367
US,2022-12-06 04:21:03,28073,433
US,2022-12-06 04:21:03,52017,658
US,2022-12-06 04:21:03,151565,992
US,2022-12-06 04:21:03,4395,83
US,2022-12-06 04:21:03,110445,1591
US,2022-12-06 04:21:03,33340,418
US,2022-12-06 04:21:03,0,0
US,2022-12-06 04:21:03,9162,159
US,2022-12-06 04:21:03,9792,150
US,2022-12-06 04:21:03,91223,712
US,2022-12-06 04:21:03,879,18
US,2022-12-06 04:21:03,5348,64
US,2022-12-06 04:21:03,899,15
US,2022-12-06 04:21:03,2473,41
US,2022-12-06 04:21:03,9121,62
US,2022-12-06 04:21:03,11647,130
US,2022-12-06 04:21:03,1640,27
US,2022-12-06 04:21:03,674,18
US,2022-12-06 04:21:03,3155,48
US,2022-12-06 04:21:03,304,7
US,2022-12-06 04:21:03,3405,37
US,2022-12-06 04:21:03,919,12
US,2022-12-06 04:21:03,3794,26
US,2022-12-06 04:21:03,10075,106
US,2022-12-06 04:21:03,1178,18
US,2022-12-06 04:21:03,2421,28
US,2022-12-06 04:21:03,6814,85
US,2022-12-06 04:21:03,1426,40
US,2022-12-06 04:21:03,1161,12
US,2022-12-06 04:21:03,3341,45
US,2022-12-06 04:21:03,782,16
US,2022-12-06 04:21:03,1033,17
US,2022-12-06 04:21:03,2366,43
US,2022-12-06 04:21:03,669,17
US,2022-12-06 04:21:03,2296,51
US,2022-12-06 04:21:03,1183,34
US,2022-12-06 04:21:03,508,12
US,2022-12-06 04:21:03,1723,41
US,2022-12-06 04:21:03,640,13
US,2022-12-06 04:21:03,723,6
US,2022-12-06 04:21:03,218,3
US,2022-12-06 04:21:03,4918,62
US,2022-12-06 04:21:03,1940,39
US,2022-12-06 04:21:03,343,8
US,2022-12-06 04:21:03,720,21
US,2022-12-06 04:21:03,461,20
US,2022-12-06 04:21:03,190,2
US,2022-12-06 04:21:03,1495,25
US,2022-12-06 04:21:03,2555,28
US,2022-12-06 04:21:03,7597,88
US,2022-12-06 04:21:03,16966,109
US,2022-12-06 04:21:03,1380,13
US,2022-12-06 04:21:03,905,15
US,2022-12-06 04:21:03,1472,32
US,2022-12-06 04:21:03,521,14
US,2022-12-06 04:21:03,8130,68
US,2022-12-06 04:21:03,630,8
US,2022-12-06 04:21:03,530,15
US,2022-12-06 04:21:03,63033,546
US,2022-12-06 04:21:03,1647,29
US,2022-12-06 04:21:03,4739,61
US,2022-12-06 04:21:03,37620,369
US,2022-12-06 04:21:03,774,19
US,2022-12-06 04:21:03,772,9
US,2022-12-06 04:21:03,2742,56
US,2022-12-06 04:21:03,655,8
US,2022-12-06 04:21:03,1657,36
US,2022-12-06 04:21:03,715,8
US,2022-12-06 04:21:03,261,3
US,2022-12-06 04:21:03,3728,52
US,2022-12-06 04:21:03,1635,27
US,2022-12-06 04:21:03,2152,63
US,2022-12-06 04:21:03,0,0
US,2022-12-06 04:21:03,4265,55
US,2022-12-06 04:21:03,1460,28
US,2022-12-06 04:21:03,6670,60
US,2022-12-06 04:21:03,704,11
US,2022-12-06 04:21:03,26552,379
US,2022-12-06 04:21:03,17262,245
US,2022-12-06 04:21:03,5409,101
US,2022-12-06 04:21:03,5204,63
US,2022-12-06 04:21:03,46799,501
US,2022-12-06 04:21:03,37720,444
US,2022-12-06 04:21:03,15041,181
US,2022-12-06 04:21:03,5016,75
US,2022-12-06 04:21:03,10911,168
US,2022-12-06 04:21:03,20330,367
US,2022-12-06 04:21:03,12624,138
US,2022-12-06 04:21:03,6719,101
US,2022-12-06 04:21:03,10659,206
US,2022-12-06 04:21:03,2602,56
US,2022-12-06 04:21:03,14055,239
US,2022-12-06 04:21:03,19961,287
US,2022-12-06 04:21:03,6093,89
US,2022-12-06 04:21:03,18963,344
US,2022-12-06 04:21:03,227225,1791
US,2022-12-06 04:21:03,7306,107
US,2022-12-06 04:21:03,4269,71
US,2022-12-06 04:21:03,18998,261
US,2022-12-06 04:21:03,14938,222
US,2022-12-06 04:21:03,13392,197
US,2022-12-06 04:21:03,6768,138
US,2022-12-06 04:21:03,15251,202
US,2022-12-06 04:21:03,20696,287
US,2022-12-06 04:21:03,11075,207
US,2022-12-06 04:21:03,7902,117
US,2022-12-06 04:21:03,26397,405
US,2022-12-06 04:21:03,4487,79
US,2022-12-06 04:21:03,23362,381
US,2022-12-06 04:21:03,117217,1244
US,2022-12-06 04:21:03,2500,42
US,2022-12-06 04:21:03,9059,131
US,2022-12-06 04:21:03,10339,172
US,2022-12-06 04:21:03,20376,355
US,2022-12-06 04:21:03,7503,108
US,2022-12-06 04:21:03,10508,180
US,2022-12-06 04:21:03,9678,174
US,2022-12-06 04:21:03,8144,120
US,2022-12-06 04:21:03,2958,63
US,2022-12-06 04:21:03,5806,84
US,2022-12-06 04:21:03,3735,66
US,2022-12-06 04:21:03,18786,300
US,2022-12-06 04:21:03,5876,107
US,2022-12-06 04:21:03,152429,1549
US,2022-12-06 04:21:03,3045,46
US,2022-12-06 04:21:03,8919,113
US,2022-12-06 04:21:03,16455,224
US,2022-12-06 04:21:03,3971,67
US,2022-12-06 04:21:03,11246,182
US,2022-12-06 04:21:03,17613,216
US,2022-12-06 04:21:03,9971,158
US,2022-12-06 04:21:03,36965,473
US,2022-12-06 04:21:03,10555,138
US,2022-12-06 04:21:03,12144,131
US,2022-12-06 04:21:03,33782,372
US,2022-12-06 04:21:03,19254,281
US,2022-12-06 04:21:03,9073,140
US,2022-12-06 04:21:03,4011,62
US,2022-12-06 04:21:03,17409,264
US,2022-12-06 04:21:03,60618,620
US,2022-12-06 04:21:03,2626,41
US,2022-12-06 04:21:03,7467,95
US,2022-12-06 04:21:03,12611,208
US,2022-12-06 04:21:03,60111,282
US,2022-12-06 04:21:03,8303,132
US,2022-12-06 04:21:03,2671,59
US,2022-12-06 04:21:03,2080,38
US,2022-12-06 04:21:03,5485,89
US,2022-12-06 04:21:03,28749,317
US,2022-12-06 04:21:03,11405,166
US,2022-12-06 04:21:03,18552,262
US,2022-12-06 04:21:03,24890,325
US,2022-12-06 04:21:03,112420,958
US,2022-12-06 04:21:03,11396,136
US,2022-12-06 04:21:03,4913,72
US,2022-12-06 04:21:03,35295,442
US,2022-12-06 04:21:03,280386,3561
US,2022-12-06 04:21:03,7018,93
US,2022-12-06 04:21:03,3684,67
US,2022-12-06 04:21:03,56820,786
US,2022-12-06 04:21:03,62614,785
US,2022-12-06 04:21:03,20949,253
US,2022-12-06 04:21:03,4605,47
US,2022-12-06 04:21:03,45740,263
US,2022-12-06 04:21:03,6456,104
US,2022-12-06 04:21:03,6702,82
US,2022-12-06 04:21:03,2154,48
US,2022-12-06 04:21:03,15025,191
US,2022-12-06 04:21:03,47066,531
US,2022-12-06 04:21:03,6575,80
US,2022-12-06 04:21:03,11156,178
US,2022-12-06 04:21:03,9516,139
US,2022-12-06 04:21:03,72875,435
US,2022-12-06 04:21:03,49167,520
US,2022-12-06 04:21:03,10677,252
US,2022-12-06 04:21:03,4756,73
US,2022-12-06 04:21:03,16676,496
US,2022-12-06 04:21:03,5284,94
US,2022-12-06 04:21:03,2538,29
US,2022-12-06 04:21:03,641,10
US,2022-12-06 04:21:03,15323,238
US,2022-12-06 04:21:03,6735,83
US,2022-12-06 04:21:03,1696,39
US,2022-12-06 04:21:03,4147,80
US,2022-12-06 04:21:03,26115,248
US,2022-12-06 04:21:03,912,33
US,2022-12-06 04:21:03,9616,155
US,2022-12-06 04:21:03,81318,933
US,2022-12-06 04:21:03,670121,6374
US,2022-12-06 04:21:03,3067,35
US,2022-12-06 04:21:03,117,2
US,2022-12-06 04:21:03,4732,75
US,2022-12-06 04:21:03,23665,449
US,2022-12-06 04:21:03,112917,1021
US,2022-12-06 04:21:03,71947,447
US,2022-12-06 04:21:03,1305,32
US,2022-12-06 04:21:03,538,8
US,2022-12-06 04:21:03,1991,52
US,2022-12-06 04:21:03,14086,233
US,2022-12-06 04:21:03,5805,68
US,2022-12-06 04:21:03,13032,177
US,2022-12-06 04:21:03,17084,185
US,2022-12-06 04:21:03,6727,53
